Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.449,-0.003,7844.533,44576.032,3270.970,7843.812,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.533,7843.812,250.199,250.199,250.199,249.088,-0.086,2.015,-0.445,1.657,0.086,2.472,0.445,2.113,0,0,lock_on,lock_on
0.400,44524.456,-0.024,7844.609,44526.363,3271.116,7844.635,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.609,7844.635,249.624,249.624,249.625,247.660,0.138,2.242,-0.222,1.883,0.138,3.688,0.222,3.328,1,1,lock_on,lock_on
0.600,44474.572,-0.047,7844.846,44477.032,3271.716,7846.546,88.946,89.009,88.948,88.990,7844.858,7844.834,7844.846,7846.546,249.300,249.300,249.300,245.998,0.068,2.175,-0.291,1.815,0.068,6.162,0.291,5.802,1,1,lock_on,lock_on
0.800,44424.768,-0.090,7845.208,44428.134,3273.252,7849.583,88.847,88.910,88.849,88.892,7845.221,7845.197,7845.208,7849.583,248.662,248.662,248.662,244.213,0.220,2.329,-0.141,1.970,0.220,8.317,0.141,7.957,1,1,lock_on,lock_on
1.000,44375.122,-0.121,7845.930,44379.541,3275.650,7853.235,88.748,88.812,88.749,88.793,7845.943,7845.919,7845.930,7853.235,247.901,247.901,247.902,243.913,0.014,2.127,-0.347,1.767,0.014,6.916,0.347,6.556,1,1,lock_on,lock_on
1.200,44325.590,-0.163,7846.661,44331.003,3278.381,7856.953,88.648,88.714,88.650,88.696,7846.674,7846.649,7846.661,7856.953,247.483,247.483,247.483,243.705,-0.207,1.910,-0.568,1.550,0.207,4.555,0.569,4.194,1,1,lock_on,lock_on
1.400,44276.151,-0.232,7847.161,44282.470,3281.024,7860.346,88.550,88.617,88.551,88.598,7847.174,7847.150,7847.161,7860.346,246.830,246.830,246.830,243.474,0.225,2.347,-0.136,1.986,0.225,2.952,0.136,2.591,1,1,lock_on,lock_on
1.600,44226.872,-0.309,7847.539,44233.981,3283.617,7863.380,88.451,88.519,88.453,88.500,7847.553,7847.528,7847.539,7863.380,246.027,246.027,246.027,242.935,0.527,2.653,0.165,2.291,0.527,2.028,0.165,1.666,1,1,lock_on,lock_on
1.800,44177.656,-0.366,7847.812,44185.672,3286.408,7866.182,88.353,88.422,88.354,88.403,7847.826,7847.802,7847.812,7866.182,246.252,246.252,246.253,241.775,0.390,2.520,0.027,2.158,0.390,4.374,0.027,4.012,1,1,lock_on,lock_on
2.000,44128.423,-0.420,7847.933,44137.604,3289.899,7868.836,88.254,88.325,88.256,88.306,7847.946,7847.922,7847.933,7868.836,246.023,246.023,246.023,240.907,0.267,2.402,-0.096,2.039,0.267,10.681,0.096,10.318,1,1,lock_on,lock_on
