Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.490,0.000,7844.514,44575.999,3270.974,7843.550,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.514,7843.550,250.199,250.199,249.735,249.522,-0.086,2.015,-0.445,1.657,0.573,3.840,0.214,3.481,0,0,lock_on,lock_on
0.400,44524.562,0.012,7844.598,44526.152,3271.105,7843.536,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.598,7843.536,249.624,249.624,249.525,248.856,0.138,2.242,-0.222,1.883,1.883,8.920,1.523,8.561,0,0,lock_on,lock_on
0.600,44474.691,0.069,7844.784,44476.559,3271.743,7844.473,88.947,89.009,88.948,88.990,7844.858,7844.834,7844.784,7844.473,249.300,249.300,249.180,247.155,0.068,2.175,-0.291,1.816,3.237,12.735,2.877,12.376,0,0,lock_on,lock_on
0.800,44424.937,0.222,7845.396,44427.366,3273.311,7846.635,88.847,88.910,88.849,88.891,7845.221,7845.197,7845.396,7846.635,248.662,248.662,248.384,245.589,0.220,2.330,-0.140,1.970,2.488,10.961,2.127,10.602,1,1,lock_on,lock_on
1.000,44375.324,0.441,7846.391,44378.490,3275.707,7849.615,88.748,88.811,88.749,88.792,7845.943,7845.919,7846.391,7849.615,247.901,247.901,247.894,244.785,0.014,2.127,-0.347,1.767,0.748,7.965,1.109,7.604,1,1,lock_on,lock_on
1.200,44325.812,0.683,7846.603,44329.738,3278.373,7852.502,88.649,88.713,88.650,88.694,7846.674,7846.649,7846.603,7852.502,247.483,247.483,247.188,244.315,-0.207,1.911,-0.568,1.550,2.865,4.250,3.226,3.889,1,1,lock_on,lock_on
1.400,44276.476,1.040,7845.342,44281.052,3280.965,7854.571,88.550,88.615,88.552,88.596,7847.174,7847.150,7845.342,7854.571,246.830,246.830,246.440,243.641,0.226,2.347,-0.135,1.986,2.893,1.132,3.255,0.771,1,1,lock_on,lock_on
1.600,44227.250,1.403,7843.296,44232.543,3283.334,7855.314,88.451,88.518,88.453,88.499,7847.553,7847.528,7843.296,7855.314,246.027,246.027,246.285,242.013,0.528,2.653,0.166,2.291,1.117,3.143,1.479,2.782,1,1,lock_on,lock_on
1.800,44178.058,1.593,7841.437,44184.342,3285.344,7854.276,88.353,88.420,88.355,88.401,7847.826,7847.802,7841.437,7854.276,246.252,246.252,245.926,240.665,0.391,2.519,0.029,2.157,0.083,10.359,0.445,9.997,1,1,lock_on,lock_on
2.000,44128.980,1.635,7840.513,44136.363,3287.185,7852.000,88.255,88.323,88.256,88.304,7847.946,7847.922,7840.513,7852.000,246.023,246.023,244.922,240.069,0.268,2.400,-0.095,2.038,1.997,18.738,2.359,18.376,1,1,lock_on,lock_on
