Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg
0.2,A0100,-44535.403389993895,-0.011994935994152911,5941.022081207093,364.7668277076372,359.47005933876454,1.777217007622002,-9.971330632479704
0.2,A0200,-44535.39456246124,558.5210682913312,5940.643843797725,364.6578154053913,0.2002497622801257,-2.038641008328852,10.029688485303867
0.2,B0100,44538.06233662912,-0.006901973258209182,5940.762917571155,365.33907027808175,179.98883680978878,-0.466845641154591,3.996717903717481
0.2,B0200,44538.139127239774,545.013693309018,5940.924720197381,364.90745462032146,179.67144850331871,0.28643513785706176,-10.085462608582324
0.4,A0100,-44462.654840017596,-0.4669116065451817,5943.274928618859,363.0757480378199,357.32777485005244,7.382850500557621,-33.21467900380834
0.4,A0200,-44462.51982561455,558.4299943705337,5940.075885690529,364.1198334924513,359.5707022247775,-4.45591724321497,30.998092144508107
0.4,B0100,44465.05470463678,-0.030646787123259855,5941.213055026394,364.72766950397704,179.78522054380443,-0.3582820284995361,0.8332338664504304
0.4,B0200,44465.25690612328,545.2030570935003,5942.098039008877,364.1142154457258,179.72558114484494,0.7330879597182471,-17.568678254220995
0.6000000000000001,A0100,-44390.3995135324,-2.386106709291198,5947.567745916651,361.0446719927827,355.33851831430627,8.488711948646277,-57.87661630263739
0.6000000000000001,A0200,-44389.886640546676,557.983286454346,5938.3130351783275,362.37029057138096,0.0045548170696561,-4.305648990461764,51.00890870824225
0.6000000000000001,B0100,44392.16046617122,-0.057842221607643296,5941.703440585803,364.2762844255475,179.85485678607617,-0.6297350296407541,2.434443337263026
0.6000000000000001,B0200,44392.52031967158,545.6087953329807,5943.60252371537,363.3161634415128,179.28889984264177,0.9939226151390694,-23.172837944169203
0.8,A0100,-44318.71405483079,-6.509082979264349,5953.105344570382,359.16672754024876,351.61996965632557,9.166917513319762,-83.42953652968846
0.8,A0200,-44317.6233482064,557.929000365275,5936.258762813923,360.4801858741083,5.437697581940884,-0.3740002074446774,59.39287072151787
0.8,B0100,44319.36610307458,-0.08391213148388488,5942.122873531109,363.6579205344644,179.66707028622832,-0.46819653967792607,-0.588342993194139
0.8,B0200,44319.99234047037,546.4296235854072,5945.626815192212,362.40435464467396,178.66731042671813,2.3774073480384494,-29.173746430580618
