Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km,Data_Type
42.400000000000006,B1001,B0100,R-27ER,ACTIVE,30058.661984279173,754.635889179391,7370.499969010964,353.21680277753154,A0100,59.78590293025531,Trajectory
42.6,B1001,B0100,R-27ER,ACTIVE,29986.772416796226,752.7888779801655,7368.8569246805255,367.2866994641643,A0100,59.64695942003052,Trajectory
42.800000000000004,B1001,B0100,R-27ER,ACTIVE,29912.064778649536,750.8691102184671,7367.149446633115,381.4194372410361,A0100,59.5052591863806,Trajectory
43.0,B1001,B0100,R-27ER,ACTIVE,29834.526549216374,748.8760764162307,7365.37723352774,395.61463000527476,A0100,59.36076261788649,Trajectory
43.2,B1001,B0100,R-27ER,ACTIVE,29754.14529328496,746.809213443955,7363.539980043024,409.871774481076,A0100,59.213484203402274,Trajectory
43.400000000000006,B1001,B0100,R-27ER,ACTIVE,29670.908686349394,744.66778692426,7361.637368245688,424.19043564568346,A0100,59.06338387444435,Trajectory
43.6,B1001,B0100,R-27ER,ACTIVE,29584.804472719454,742.4512028216559,7359.6690907960265,438.5702159726747,A0100,58.91047627242395,Trajectory
43.800000000000004,B1001,B0100,R-27ER,ACTIVE,29495.820487053777,740.158881449431,7357.634842502586,453.0106333671121,A0100,58.75472126975462,Trajectory
44.0,B1001,B0100,R-27ER,ACTIVE,29403.944662830698,737.7902408968981,7355.5343179820575,467.51118087794833,A0100,58.59613374363956,Trajectory
44.2,B1001,B0100,R-27ER,ACTIVE,29309.16503738395,735.3446970676563,7353.367212878325,482.0713257202775,A0100,58.434673620079224,Trajectory
44.400000000000006,B1001,B0100,R-27ER,ACTIVE,29211.4697571137,732.8216639289956,7351.133222798466,496.6905090319252,A0100,58.27035606995347,Trajectory
44.6,B1001,B0100,R-27ER,ACTIVE,29110.847082771452,730.2205535202381,7348.832044540025,511.3681448590884,A0100,58.10314112653637,Trajectory
44.800000000000004,B1001,B0100,R-27ER,ACTIVE,29007.285394921568,727.5407762040034,7346.463375022892,526.1036199136897,A0100,57.933044298038254,Trajectory
45.0,B1001,B0100,R-27ER,ACTIVE,28900.773199482603,724.7817406476081,7344.026912524486,540.8962925237648,A0100,57.76002576295282,Trajectory
45.2,B1001,B0100,R-27ER,ACTIVE,28791.29913344334,721.9428540696227,7341.5223557247,555.7454924003406,A0100,57.58410810580603,Trajectory
45.400000000000006,B1001,B0100,R-27ER,ACTIVE,28678.851970587497,719.0235219180939,7338.949408301989,570.650519700071,A0100,57.4052514692031,Trajectory
45.6,B1001,B0100,R-27ER,ACTIVE,28563.420627256342,716.0231478889182,7336.307784735805,585.6106451620709,A0100,57.22345609581892,Trajectory
45.800000000000004,B1001,B0100,R-27ER,ACTIVE,28444.994168383328,712.9411346460951,7333.597208967211,600.6251085990309,A0100,57.03868644566105,Trajectory
46.0,B1001,B0100,R-27ER,ACTIVE,28323.561813756776,709.7768846986767,7330.817410145724,615.6931189644903,A0100,56.851010788879535,Trajectory
46.2,B1001,B0100,R-27ER,ACTIVE,28199.112944432054,706.5298007101316,7327.968119725126,630.8138520547103,A0100,56.66043712788833,Trajectory
46.400000000000006,B1001,B0100,R-27ER,ACTIVE,28071.63710974499,703.1992854000906,7325.049060280691,645.9864499369409,A0100,56.46692273619013,Trajectory
46.6,B1001,B0100,R-27ER,ACTIVE,27941.12403383,699.7847414022216,7322.059949752579,661.2100224470071,A0100,56.27038964721307,Trajectory
46.800000000000004,B1001,B0100,R-27ER,ACTIVE,27807.563621693775,696.285571692319,7319.000515312984,676.483647022374,A0100,56.070910356606596,Trajectory
47.0,B1001,B0100,R-27ER,ACTIVE,27670.945966031646,692.701179780259,7315.870494160603,691.8063647404769,A0100,55.868473288687234,Trajectory
47.2,B1001,B0100,R-27ER,ACTIVE,27531.261354930353,689.0309698116836,7312.669619985426,707.1771797997749,A0100,55.66305163183762,Trajectory
47.400000000000006,B1001,B0100,R-27ER,ACTIVE,27388.500279113785,685.2743463900605,7309.397624080014,722.5950608546526,A0100,55.454570152400905,Trajectory
47.6,B1001,B0100,R-27ER,ACTIVE,27242.653438676007,681.4307147505543,7306.0542476483,738.0589412857456,A0100,55.243059126733414,Trajectory
47.800000000000004,B1001,B0100,R-27ER,ACTIVE,27094.070468774953,677.5089523774346,7302.647469456275,744.9514105031595,A0100,55.02882959983043,Trajectory
48.0,B1001,B0100,R-27ER,ACTIVE,26945.32788893967,673.5767812595083,7299.236336928949,743.243851941546,A0100,54.81448852357048,Trajectory
48.2,B1001,B0100,R-27ER,ACTIVE,26796.926166424942,669.6471903410452,7295.832304816213,741.5431825970593,A0100,54.60050919491086,Trajectory
48.400000000000006,B1001,B0100,R-27ER,ACTIVE,26648.863934444336,665.719925152151,7292.435320377833,739.849362623361,A0100,54.38691893582112,Trajectory
48.6,B1001,B0100,R-27ER,ACTIVE,26501.139834238442,661.794731486992,7289.045330408022,738.1623519326174,A0100,54.17368734350343,Trajectory
48.800000000000004,B1001,B0100,R-27ER,ACTIVE,26353.752515077562,657.871355493784,7285.662279772425,736.4821111473398,A0100,53.960841363565294,Trajectory
49.0,B1001,B0100,R-27ER,ACTIVE,26206.70063417476,653.9495435023534,7282.286112569819,734.808600686654,A0100,53.74835035445184,Trajectory
49.2,B1001,B0100,R-27ER,ACTIVE,26059.982856676274,650.0290421094039,7278.916770934867,733.1417816852211,A0100,53.53624802873059,Trajectory
49.400000000000006,B1001,B0100,R-27ER,ACTIVE,25913.5978554758,646.1095977500651,7275.554199731588,731.4816154751377,A0100,53.32450375171472,Trajectory
49.6,B1001,B0100,R-27ER,ACTIVE,25767.544310909627,642.1909566401038,7272.19835242085,729.8280649929911,A0100,53.1131715920812,Trajectory
49.800000000000004,B1001,B0100,R-27ER,ACTIVE,25621.820910394486,638.2728655959846,7268.849193104538,728.1810948054633,A0100,52.90224538249063,Trajectory
50.0,B1001,B0100,R-27ER,ACTIVE,25476.42634781184,634.355073809307,7265.506698911103,726.5406722663613,A0100,52.69181154591507,Trajectory
50.2,B1001,B0100,R-27ER,ACTIVE,25331.359323515197,630.4373333384638,7262.1708552451255,724.9067618225375,A0100,52.48182543593859,Trajectory
50.400000000000006,B1001,B0100,R-27ER,ACTIVE,25186.618545821955,626.5193967724542,7258.841636847027,723.2793215855013,A0100,52.27225509551092,Trajectory
50.6,B1001,B0100,R-27ER,ACTIVE,25042.202732871392,622.6010134340952,7255.518988677283,721.6583024533784,A0100,52.06307978190993,Trajectory
50.800000000000004,B1001,B0100,R-27ER,ACTIVE,24898.1106139917,618.6819254047751,7252.20282118144,720.0436566798916,A0100,51.85415612271019,Trajectory
51.0,B1001,B0100,R-27ER,ACTIVE,24754.340925116398,614.7618816900738,7248.893032588094,718.4353760897616,A0100,51.645336018415904,Trajectory
51.2,B1001,B0100,R-27ER,ACTIVE,24610.892398531058,610.8406689476,7245.589537346267,717.9100449868037,A0100,51.43673041615986,Trajectory
51.400000000000006,B1001,B0100,R-27ER,ACTIVE,24466.364950446932,606.8798050350352,7242.26006186739,729.236183347533,A0100,51.227066176513176,Trajectory
