Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg
0.0,A0100,-44535.43317390341,0.0009022725607792381,5940.844889102711,364.62751807255785,6.579818259434573e-05,-0.1929539766942726,0.00021211182361414795
0.0,A0200,-44535.37093524757,558.5295687917969,5940.743417800128,364.8962878459342,0.15026758028393145,-0.19919082472378738,9.583449717067392
0.0,B0100,44538.07378225091,-0.0009105939734581625,5940.929927846217,365.127556008672,180.0000718135008,1.7874762573363345,0.00020409905789019325
0.0,B0200,44538.11513575558,545.0026568105095,5940.906435785953,365.12755600867206,180.00007181350082,1.787476257336247,0.0002040990578876958
0.2,A0100,-44462.62036465779,0.003538955639669439,5941.437889229288,363.5259162419402,0.0002740618947542943,-0.3209717082299739,0.0012907406901504156
0.2,A0200,-44462.46598826033,558.5638816667852,5941.016924844065,364.16405365972315,0.0955543314214152,-0.39910278590667425,26.14988510843311
0.2,B0100,44465.16126262922,-0.0035880999275832437,5942.782340954433,364.1845434235151,180.00037197496047,7.709367031416795,0.0009212998849137627
0.2,B0200,44465.20261657911,545.0112038749794,5942.758848640173,364.1845434235151,180.0003719749605,7.70936703141662,0.0009212998849061641
0.4,A0100,-44390.0268395412,0.007823206626198953,5942.015796654072,362.43447411420107,0.0006002288347171942,-0.3981377285852735,0.003178552178787135
0.4,A0200,-44389.705323270304,558.6639094383863,5941.055209742908,363.44512939979336,0.0068921978505498095,-0.5678001615383718,42.720044052385724
0.4,B0100,44392.591416277275,-0.007996375748916762,5946.812377170721,362.58538814315796,180.000840462366,9.33832303630647,0.0018244479773701463
0.4,B0200,44392.63277042048,545.0181558966069,5946.788884747712,362.58538814315773,180.00084046236603,9.338323036306491,0.0018244479773517298
0.6000000000000001,A0100,-44317.64990297683,0.013687860500795068,5942.555992317792,361.3578519971629,0.0010272020035507453,-0.4537231061399193,0.005767680591743655
0.6000000000000001,A0200,-44317.088219730365,558.854997702856,5940.828494414518,362.7336706333036,359.91084846077234,-0.6899975624065493,59.36950485453431
0.6000000000000001,B0100,44320.524606593186,-0.014125726173006115,5953.194659164186,360.87288631382467,180.0015385822338,12.15381240993961,0.0030765060359213216
0.6000000000000001,B0200,44320.56596067754,545.023513291515,5953.171166774613,360.87288631382484,180.00153858223382,12.153812409939606,0.0030765060358933743
0.8,A0100,-44245.48616095292,0.02108206528282608,5943.048280794877,360.29976536353337,0.0015407106043769183,-0.500552956399114,0.008965770967063781
0.8,A0200,-44244.614531380605,559.1414075968933,5940.301653272845,362.0301621013796,359.84214280725314,-0.7694487964989891,76.11915627697665
0.8,B0100,44249.09604319917,-0.021995265493387706,5962.080807687897,358.9382518679205,180.00241936161854,14.434824076120657,0.004573841318857751
0.8,B0200,44249.13739697291,545.0272494976798,5962.057315475842,358.9382518679201,180.0024193616186,14.434824076120641,0.004573841318831015
1.0,A0100,-44173.53154044769,0.029968507962621516,5943.487806146004,359.2639195387146,0.0021287760731615673,-0.5442295033209875,0.012696495759921857
1.0,A0200,-44172.28402185721,559.507769914344,5939.444885266266,361.3379787451494,359.82597819978514,-0.8285738259926299,92.96769531307916
1.0,B0100,44178.42739068753,-0.031638719361581025,5973.482639274003,356.9146677553174,180.00348725261497,16.57908157354425,0.006407384244032007
1.0,B0200,44178.468743883,545.0293133403429,5973.459147388319,356.91466775531717,180.003487252615,16.579081573544283,0.006407384243981016
1.2000000000000002,A0100,-44101.781208811684,0.04032109190666233,5943.871994171817,358.25449639375466,0.0027814116408772446,-0.5872138823195859,0.016897297091138026
1.2000000000000002,A0200,-44100.095545483055,559.9265690388966,5938.24226766116,360.6634301511739,359.8684721004509,-0.8998564479981415,109.8914848453316
1.2000000000000002,B0100,44108.6206774029,-0.04310362776959664,5987.356089600318,354.8367350010085,180.00475022462376,18.66934453969903,0.008621334799484171
1.2000000000000002,B0200,44108.66202975331,545.02963800203,5987.3325981957605,354.83673500100775,180.00475022462376,18.66934453969918,0.008621334799390947
1.4000000000000001,A0100,-44030.229434132096,0.05212303179723676,5944.199234697882,357.2764543669087,0.003490327916200472,-0.6306109160258682,0.02151694661929283
1.4000000000000001,A0200,-44028.0466759578,560.3688054623635,5936.694449229182,360.0089476387156,359.9545838129223,-1.0125874010233664,126.84772388161014
1.4000000000000001,B0100,44039.76706859471,-0.05645123135036556,6003.638597167668,352.722487262808,180.00622116109255,20.735263684584822,0.011244517687008215
1.4000000000000001,B0200,44039.80841981863,545.0281430125451,6003.615106400903,352.72248726280776,180.00622116109253,20.735263684585103,0.011244517686889896
1.6,A0100,-43958.86940303107,0.06536529822915327,5944.4683120426,356.3357344525519,0.0042486462036706385,-0.6749451065700367,0.026513436802741115
1.6,A0200,-43956.13421053398,560.813608849996,5934.814737148525,359.3815960469352,0.05427177705224776,-1.180528221046538,143.7802082174017
1.6,B0100,43971.95052573295,-0.07175565937359352,6022.260894875606,350.57921730881395,180.00791582355606,22.783833106530068,0.014300439683399595
1.6,B0200,43971.99187553856,545.0247355296942,6022.237404916694,350.5792173088136,180.00791582355603,22.783833106530384,0.014300439683258283
1.8,A0100,-43887.69300859355,0.08004537940723822,5944.678155956974,355.43937986427454,0.005050637229978894,-0.7204963605502722,0.031852235823209216
1.8,A0200,-43884.351997992104,561.2530239819025,5932.620644458129,358.7987719799643,0.1353560380865107,-1.3960949907792377,160.62761170425895
1.8,B0100,43905.24923426029,-0.08910272530738439,6043.150302751292,348.4118664426921,180.00985293846645,24.81640151794398,0.017813430320540415
1.8,B0200,43905.290582337824,545.019311607588,6043.126813774063,348.4118664426916,180.00985293846637,24.816401517944367,0.017813430320371096
2.0,A0100,-43816.690627759395,0.09616628441290231,5944.82772952505,354.59552433434385,0.0058914941960626355,-0.7674428287759918,0.03750484184455532
2.0,A0200,-43812.690200037396,561.6904919320987,5930.124891593154,358.2798841778167,0.17735023715782128,-1.6342483452559577,177.33183075294167
2.0,B0100,43839.73586897995,-0.10858876944803342,6066.231816661028,346.22623891241614,180.01205431679583,26.832747530711647,0.02181059012546972
