time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119364.70785232825,0.0,10.0
2.0,A0200,SEARCH,B0100,119385.99520000732,0.0,10.0
2.0,B0100,SEARCH,A0100,119364.70785232825,0.0,10.0
2.0,B0200,SEARCH,A0100,119368.18010557449,0.0,10.0
4.0,A0100,SEARCH,B0100,118305.38215061965,0.0,10.0
4.0,A0200,SEARCH,B0100,118296.33728153951,0.0,10.0
4.0,B0100,SEARCH,A0100,118305.38215061965,0.0,10.0
4.0,B0200,SEARCH,A0100,118304.27832356967,0.0,10.0
6.0,A0100,SEARCH,B0100,117253.8200017542,0.0,10.0
6.0,A0200,SEARCH,B0100,117199.10941171856,0.0,10.0
6.0,B0100,SEARCH,A0100,117253.8200017542,0.0,10.0
6.0,B0200,SEARCH,A0100,117234.56365857614,0.0,10.0
8.0,A0100,SEARCH,B0100,116209.66308223731,0.0,10.0
8.0,A0200,SEARCH,B0100,116095.77929579993,0.0,10.0
8.0,B0100,SEARCH,A0100,116209.66308223731,0.0,10.0
8.0,B0200,SEARCH,A0100,116157.82320099734,0.0,10.0
10.0,A0100,SEARCH,B0100,115173.54880275656,0.0,10.0
10.0,A0200,SEARCH,B0100,114987.98326654456,0.0,10.0
10.0,B0100,SEARCH,A0100,115173.54880275656,0.0,10.0
10.0,B0200,SEARCH,A0100,115076.62646606391,0.0,10.0
12.0,A0100,SEARCH,B0100,114144.1308845877,0.0,10.0
12.0,A0200,SEARCH,B0100,113875.7107609657,0.0,10.0
12.0,B0100,SEARCH,A0100,114144.1308845877,0.0,10.0
12.0,B0200,SEARCH,A0100,113998.19207255471,0.0,10.0
14.0,A0100,SEARCH,B0100,113123.26195657384,0.0,10.0
14.0,A0200,SEARCH,B0100,112759.532667285,0.0,10.0
14.0,B0100,SEARCH,A0100,113123.26195657384,0.0,10.0
14.0,B0200,SEARCH,A0100,112927.57742241381,0.0,10.0
16.0,A0100,SEARCH,B0100,112114.5857343746,0.0,10.0
16.0,A0200,SEARCH,B0100,111642.8277782769,0.0,10.0
16.0,B0100,SEARCH,A0100,112114.5857343746,0.0,10.0
16.0,B0200,SEARCH,A0100,111865.65361405796,0.0,10.0
18.0,A0100,SEARCH,B0100,111162.61136235748,0.0,10.0
18.0,A0200,SEARCH,B0100,110565.60131395095,0.0,10.0
18.0,B0100,SEARCH,A0100,111162.61136235748,0.0,10.0
18.0,B0200,SEARCH,A0100,110814.1924462668,0.0,10.0
20.0,A0100,SEARCH,B0100,110261.70389043202,0.0,10.0
20.0,A0200,SEARCH,B0100,109524.99198209879,0.0,10.0
20.0,B0100,SEARCH,A0100,110261.70389043202,0.0,10.0
20.0,B0200,SEARCH,A0100,109771.59670756344,0.0,10.0
22.0,A0100,SEARCH,B0100,109379.30794262662,0.0,10.0
22.0,A0200,SEARCH,B0100,108493.02688153466,0.0,10.0
