time,agent_id,threat_level,distance_threat,angle_threat,altitude_threat,speed_threat,total_threat
2.0,A0100,0.5013784052007729,0.0,0.0,0.0,0.0,0.5013784052007729
2.0,A0200,0.48150850615397534,0.0,0.0,0.0,0.0,0.48150850615397534
4.0,A0100,0.5054901649745801,0.0,0.0,0.0,0.0,0.5054901649745801
4.0,A0200,0.47204622999963836,0.0,0.0,0.0,0.0,0.47204622999963836
6.0,A0100,0.5089336541196627,0.0,0.0,0.0,0.0,0.5089336541196627
6.0,A0200,0.46509436673629023,0.0,0.0,0.0,0.0,0.46509436673629023
8.0,A0100,0.5133508851874642,0.0,0.0,0.0,0.0,0.5133508851874642
8.0,A0200,0.4659061904423356,0.0,0.0,0.0,0.0,0.4659061904423356
10.0,A0100,0.515153513536751,0.0,0.0,0.0,0.0,0.515153513536751
10.0,A0200,0.4695715314596304,0.0,0.0,0.0,0.0,0.4695715314596304
12.0,A0100,0.5190827964109409,0.0,0.0,0.0,0.0,0.5190827964109409
12.0,A0200,0.4715739970012795,0.0,0.0,0.0,0.0,0.4715739970012795
14.0,A0100,0.5240643049136189,0.0,0.0,0.0,0.0,0.5240643049136189
14.0,A0200,0.4719515510529215,0.0,0.0,0.0,0.0,0.4719515510529215
16.0,A0100,0.5253147267441407,0.0,0.0,0.0,0.0,0.5253147267441407
16.0,A0200,0.4753010023429135,0.0,0.0,0.0,0.0,0.4753010023429135
18.0,A0100,0.529951152283513,0.0,0.0,0.0,0.0,0.529951152283513
18.0,A0200,0.4764012230251786,0.0,0.0,0.0,0.0,0.4764012230251786
20.0,A0100,0.5332184868197234,0.0,0.0,0.0,0.0,0.5332184868197234
20.0,A0200,0.4787755444762024,0.0,0.0,0.0,0.0,0.4787755444762024
22.0,A0100,0.5359154572500309,0.0,0.0,0.0,0.0,0.5359154572500309
22.0,A0200,0.48148117916227645,0.0,0.0,0.0,0.0,0.48148117916227645
24.0,A0100,0.5400877847073771,0.0,0.0,0.0,0.0,0.5400877847073771
24.0,A0200,0.48244620414405465,0.0,0.0,0.0,0.0,0.48244620414405465
26.0,A0100,0.5429408927657924,0.0,0.0,0.0,0.0,0.5429408927657924
26.0,A0200,0.48539083943495004,0.0,0.0,0.0,0.0,0.48539083943495004
28.0,A0100,0.5466663443187441,0.0,0.0,0.0,0.0,0.5466663443187441
28.0,A0200,0.4881342898390665,0.0,0.0,0.0,0.0,0.4881342898390665
30.0,A0100,0.5505963718229308,0.0,0.0,0.0,0.0,0.5505963718229308
30.0,A0200,0.49013035219187245,0.0,0.0,0.0,0.0,0.49013035219187245
32.0,A0100,0.5530570467121438,0.0,0.0,0.0,0.0,0.5530570467121438
32.0,A0200,0.4942891742786283,0.0,0.0,0.0,0.0,0.4942891742786283
34.0,A0100,0.5564277507172871,0.0,0.0,0.0,0.0,0.5564277507172871
34.0,A0200,0.496412769016156,0.0,0.0,0.0,0.0,0.496412769016156
36.0,A0100,0.5584961099266814,0.0,0.0,0.0,0.0,0.5584961099266814
36.0,A0200,0.5002377957654462,0.0,0.0,0.0,0.0,0.5002377957654462
38.0,A0100,0.5628102437538622,0.0,0.0,0.0,0.0,0.5628102437538622
38.0,A0200,0.5028586777080846,0.0,0.0,0.0,0.0,0.5028586777080846
40.0,A0100,0.5660995770364303,0.0,0.0,0.0,0.0,0.5660995770364303
40.0,A0200,0.504531715874931,0.0,0.0,0.0,0.0,0.504531715874931
42.0,A0100,0.5700644432042241,0.0,0.0,0.0,0.0,0.5700644432042241
42.0,A0200,0.5066234459162402,0.0,0.0,0.0,0.0,0.5066234459162402
44.0,A0100,0.572695836826452,0.0,0.0,0.0,0.0,0.572695836826452
44.0,A0200,0.5099409951424829,0.0,0.0,0.0,0.0,0.5099409951424829
46.0,A0100,0.5754976003962743,0.0,0.0,0.0,0.0,0.5754976003962743
46.0,A0200,0.5117791575488024,0.0,0.0,0.0,0.0,0.5117791575488024
48.0,A0100,0.5798968042939561,0.0,0.0,0.0,0.0,0.5798968042939561
48.0,A0200,0.5147211708976718,0.0,0.0,0.0,0.0,0.5147211708976718
50.0,A0100,0.5824228858937341,0.0,0.0,0.0,0.0,0.5824228858937341
50.0,A0200,0.5175546091160833,0.0,0.0,0.0,0.0,0.5175546091160833
52.0,A0100,0.5846064504233136,0.0,0.0,0.0,0.0,0.5846064504233136
52.0,A0200,0.5193053595393676,0.0,0.0,0.0,0.0,0.5193053595393676
54.0,A0100,0.5878617511697719,0.0,0.0,0.0,0.0,0.5878617511697719
54.0,A0200,0.5206985282713568,0.0,0.0,0.0,0.0,0.5206985282713568
56.0,A0100,0.5918314264944908,0.0,0.0,0.0,0.0,0.5918314264944908
56.0,A0200,0.5232015158573685,0.0,0.0,0.0,0.0,0.5232015158573685
58.0,A0100,0.5949223881033364,0.0,0.0,0.0,0.0,0.5949223881033364
58.0,A0200,0.5241646691693231,0.0,0.0,0.0,0.0,0.5241646691693231
60.0,A0100,0.5973782926550084,0.0,0.0,0.0,0.0,0.5973782926550084
60.0,A0200,0.5284176416824969,0.0,0.0,0.0,0.0,0.5284176416824969
62.0,A0100,0.6000168979481764,0.0,0.0,0.0,0.0,0.6000168979481764
62.0,A0200,0.5562482382622603,0.0,0.0,0.0,0.0,0.5562482382622603
64.0,A0100,0.6026308200439894,0.0,0.0,0.0,0.0,0.6026308200439894
64.0,A0200,0.5811025062520349,0.0,0.0,0.0,0.0,0.5811025062520349
66.0,A0100,0.6066123241291185,0.0,0.0,0.0,0.0,0.6066123241291185
66.0,A0200,0.5833637568546938,0.0,0.0,0.0,0.0,0.5833637568546938
68.0,A0100,0.6097079685799566,0.0,0.0,0.0,0.0,0.6097079685799566
68.0,A0200,0.5853406107324581,0.0,0.0,0.0,0.0,0.5853406107324581
70.0,A0100,0.6125503206967943,0.0,0.0,0.0,0.0,0.6125503206967943
70.0,A0200,0.5920343219095542,0.0,0.0,0.0,0.0,0.5920343219095542
72.0,A0100,0.6145698503086797,0.0,0.0,0.0,0.0,0.6145698503086797
72.0,A0200,0.594617632817441,0.0,0.0,0.0,0.0,0.594617632817441
74.0,A0100,0.6171696967041492,0.0,0.0,0.0,0.0,0.6171696967041492
74.0,A0200,0.5996721160673928,0.0,0.0,0.0,0.0,0.5996721160673928
76.0,A0100,0.6205044463005451,0.0,0.0,0.0,0.0,0.6205044463005451
76.0,A0200,0.6024747489261795,0.0,0.0,0.0,0.0,0.6024747489261795
78.0,A0100,0.6234750893830013,0.0,0.0,0.0,0.0,0.6234750893830013
78.0,A0200,0.6046032436926525,0.0,0.0,0.0,0.0,0.6046032436926525
80.0,A0100,0.6272243601391626,0.0,0.0,0.0,0.0,0.6272243601391626
80.0,A0200,0.6078955626110228,0.0,0.0,0.0,0.0,0.6078955626110228
82.0,A0100,0.6314546327650488,0.0,0.0,0.0,0.0,0.6314546327650488
82.0,A0200,0.6106870074167725,0.0,0.0,0.0,0.0,0.6106870074167725
84.0,A0100,0.6342032342394569,0.0,0.0,0.0,0.0,0.6342032342394569
84.0,A0200,0.6140809374733238,0.0,0.0,0.0,0.0,0.6140809374733238
86.0,A0100,0.6370831420035736,0.0,0.0,0.0,0.0,0.6370831420035736
86.0,A0200,0.6157731729638014,0.0,0.0,0.0,0.0,0.6157731729638014
88.0,A0100,0.6396989397988914,0.0,0.0,0.0,0.0,0.6396989397988914
88.0,A0200,0.6183136846663913,0.0,0.0,0.0,0.0,0.6183136846663913
90.0,A0100,0.6420145848809002,0.0,0.0,0.0,0.0,0.6420145848809002
90.0,A0200,0.6212725484995113,0.0,0.0,0.0,0.0,0.6212725484995113
92.0,A0100,0.6451060072279375,0.0,0.0,0.0,0.0,0.6451060072279375
92.0,A0200,0.6233750651933806,0.0,0.0,0.0,0.0,0.6233750651933806
94.0,A0100,0.6482266281451254,0.0,0.0,0.0,0.0,0.6482266281451254
94.0,A0200,0.6264237678886692,0.0,0.0,0.0,0.0,0.6264237678886692
96.0,A0100,0.6514912411878555,0.0,0.0,0.0,0.0,0.6514912411878555
96.0,A0200,0.6303833112900796,0.0,0.0,0.0,0.0,0.6303833112900796
98.0,A0100,0.6541429877431401,0.0,0.0,0.0,0.0,0.6541429877431401
98.0,A0200,0.632950180215319,0.0,0.0,0.0,0.0,0.632950180215319
100.0,A0100,0.6569420735060886,0.0,0.0,0.0,0.0,0.6569420735060886
100.0,A0200,0.635814123020552,0.0,0.0,0.0,0.0,0.635814123020552
102.0,A0100,0.6608154827270144,0.0,0.0,0.0,0.0,0.6608154827270144
102.0,A0200,0.6392820470928033,0.0,0.0,0.0,0.0,0.6392820470928033
104.0,A0100,0.6641480238406767,0.0,0.0,0.0,0.0,0.6641480238406767
104.0,A0200,0.6414188385422002,0.0,0.0,0.0,0.0,0.6414188385422002
106.0,A0100,0.6666197709938114,0.0,0.0,0.0,0.0,0.6666197709938114
106.0,A0200,0.6451772199733544,0.0,0.0,0.0,0.0,0.6451772199733544
108.0,A0100,0.670426222986698,0.0,0.0,0.0,0.0,0.670426222986698
108.0,A0200,0.6473863393746918,0.0,0.0,0.0,0.0,0.6473863393746918
110.0,A0100,0.6721975453600665,0.0,0.0,0.0,0.0,0.6721975453600665
110.0,A0200,0.6518382462024394,0.0,0.0,0.0,0.0,0.6518382462024394
112.0,A0100,0.6645959107827915,0.0,0.0,0.0,0.0,0.6645959107827915
112.0,A0200,0.6546851338237857,0.0,0.0,0.0,0.0,0.6546851338237857
114.0,A0100,0.655871340760108,0.0,0.0,0.0,0.0,0.655871340760108
114.0,A0200,0.6570819104138185,0.0,0.0,0.0,0.0,0.6570819104138185
116.0,A0100,0.6641404670017034,0.0,0.0,0.0,0.0,0.6641404670017034
116.0,A0200,0.6615471259292627,0.0,0.0,0.0,0.0,0.6615471259292627
118.0,A0100,0.6580196826070536,0.0,0.0,0.0,0.0,0.6580196826070536
118.0,A0200,0.6648066693129511,0.0,0.0,0.0,0.0,0.6648066693129511
120.0,A0100,0.6443937595668929,0.0,0.0,0.0,0.0,0.6443937595668929
120.0,A0200,0.6679006429163918,0.0,0.0,0.0,0.0,0.6679006429163918
122.0,A0100,0.6338990003768812,0.0,0.0,0.0,0.0,0.6338990003768812
122.0,A0200,0.669655286061061,0.0,0.0,0.0,0.0,0.669655286061061
124.0,A0100,0.6234812077857204,0.0,0.0,0.0,0.0,0.6234812077857204
124.0,A0200,0.6818333615077716,0.0,0.0,0.0,0.0,0.6818333615077716
126.0,A0100,0.6188770409649194,0.0,0.0,0.0,0.0,0.6188770409649194
126.0,A0200,0.6850913270609595,0.0,0.0,0.0,0.0,0.6850913270609595
128.0,A0100,0.623550662505177,0.0,0.0,0.0,0.0,0.623550662505177
128.0,A0200,0.6889556598124509,0.0,0.0,0.0,0.0,0.6889556598124509
130.0,A0100,0.6216812451099458,0.0,0.0,0.0,0.0,0.6216812451099458
130.0,A0200,0.6924672990764168,0.0,0.0,0.0,0.0,0.6924672990764168
132.0,A0100,0.6236401307413804,0.0,0.0,0.0,0.0,0.6236401307413804
132.0,A0200,0.6950615151505077,0.0,0.0,0.0,0.0,0.6950615151505077
134.0,A0100,0.6184033220998844,0.0,0.0,0.0,0.0,0.6184033220998844
134.0,A0200,0.6981426151906676,0.0,0.0,0.0,0.0,0.6981426151906676
136.0,A0100,0.6131406081619727,0.0,0.0,0.0,0.0,0.6131406081619727
136.0,A0200,0.7012804397998027,0.0,0.0,0.0,0.0,0.7012804397998027
138.0,A0100,0.607442237432914,0.0,0.0,0.0,0.0,0.607442237432914
138.0,A0200,0.7051317968765642,0.0,0.0,0.0,0.0,0.7051317968765642
140.0,A0100,0.6017251621366362,0.0,0.0,0.0,0.0,0.6017251621366362
140.0,A0200,0.7089103028753821,0.0,0.0,0.0,0.0,0.7089103028753821
142.0,A0100,0.5948043190746668,0.0,0.0,0.0,0.0,0.5948043190746668
142.0,A0200,0.7131744835259725,0.0,0.0,0.0,0.0,0.7131744835259725
144.0,A0100,0.5893128017903112,0.0,0.0,0.0,0.0,0.5893128017903112
144.0,A0200,0.7167909502279093,0.0,0.0,0.0,0.0,0.7167909502279093
146.0,A0100,0.5808858338327945,0.0,0.0,0.0,0.0,0.5808858338327945
146.0,A0200,0.7113688143036282,0.0,0.0,0.0,0.0,0.7113688143036282
148.0,A0100,0.5654248616411124,0.0,0.0,0.0,0.0,0.5654248616411124
148.0,A0200,0.7030243279384579,0.0,0.0,0.0,0.0,0.7030243279384579
150.0,A0100,0.5595967902807426,0.0,0.0,0.0,0.0,0.5595967902807426
150.0,A0200,0.7106526489688322,0.0,0.0,0.0,0.0,0.7106526489688322
152.0,A0100,0.5556288538438597,0.0,0.0,0.0,0.0,0.5556288538438597
152.0,A0200,0.7136141944926712,0.0,0.0,0.0,0.0,0.7136141944926712
154.0,A0100,0.5574322139583335,0.0,0.0,0.0,0.0,0.5574322139583335
154.0,A0200,0.7181922595483236,0.0,0.0,0.0,0.0,0.7181922595483236
156.0,A0100,0.5574485240049876,0.0,0.0,0.0,0.0,0.5574485240049876
156.0,A0200,0.720026390493589,0.0,0.0,0.0,0.0,0.720026390493589
158.0,A0100,0.5612572636428851,0.0,0.0,0.0,0.0,0.5612572636428851
158.0,A0200,0.7162627411394386,0.0,0.0,0.0,0.0,0.7162627411394386
160.0,A0100,0.5624253127330265,0.0,0.0,0.0,0.0,0.5624253127330265
