time,agent_id,mode,target_id,distance,lock_quality,snr
2.0,A0100,SEARCH,B0100,119364.70785232825,0.0,10.0
2.0,A0200,SEARCH,B0100,119385.99520000732,0.0,10.0
2.0,B0100,SEARCH,A0100,119364.70785232825,0.0,10.0
2.0,B0200,SEARCH,A0100,119355.79213431271,0.0,10.0
4.0,A0100,SEARCH,B0100,118305.38215061965,0.0,10.0
4.0,A0200,SEARCH,B0100,118296.33728153951,0.0,10.0
4.0,B0100,SEARCH,A0100,118305.38215061965,0.0,10.0
4.0,B0200,SEARCH,A0100,118268.27378775453,0.0,10.0
6.0,A0100,SEARCH,B0100,117253.8200017542,0.0,10.0
6.0,A0200,SEARCH,B0100,117199.10941171856,0.0,10.0
6.0,B0100,SEARCH,A0100,117253.8200017542,0.0,10.0
6.0,B0200,SEARCH,A0100,117173.51396603498,0.0,10.0
8.0,A0100,SEARCH,B0100,116209.66308223731,0.0,10.0
8.0,A0200,SEARCH,B0100,116095.77929579993,0.0,10.0
8.0,B0100,SEARCH,A0100,116209.66308223731,0.0,10.0
8.0,B0200,SEARCH,A0100,116066.86117894729,0.0,10.0
10.0,A0100,SEARCH,B0100,115173.54880275656,0.0,10.0
10.0,A0200,SEARCH,B0100,114987.98326654456,0.0,10.0
10.0,B0100,SEARCH,A0100,115173.54880275656,0.0,10.0
10.0,B0200,SEARCH,A0100,114945.48646216225,0.0,10.0
12.0,A0100,SEARCH,B0100,114144.1308845877,0.0,10.0
12.0,A0200,SEARCH,B0100,113875.7107609657,0.0,10.0
12.0,B0100,SEARCH,A0100,114144.1308845877,0.0,10.0
12.0,B0200,SEARCH,A0100,113811.95187395283,0.0,10.0
14.0,A0100,SEARCH,B0100,113123.26195657384,0.0,10.0
14.0,A0200,SEARCH,B0100,112759.532667285,0.0,10.0
14.0,B0100,SEARCH,A0100,113123.26195657384,0.0,10.0
14.0,B0200,SEARCH,A0100,112667.80306214749,0.0,10.0
16.0,A0100,SEARCH,B0100,112110.64293712094,0.0,10.0
16.0,A0200,SEARCH,B0100,111639.18679850969,0.0,10.0
16.0,B0100,SEARCH,A0100,112110.64293712094,0.0,10.0
16.0,B0200,SEARCH,A0100,111517.34888643552,0.0,10.0
18.0,A0100,SEARCH,B0100,111107.07638731881,0.0,10.0
18.0,A0200,SEARCH,B0100,110514.49571878681,0.0,10.0
18.0,B0100,SEARCH,A0100,111107.07638731881,0.0,10.0
18.0,B0200,SEARCH,A0100,110364.86168979447,0.0,10.0
20.0,A0100,SEARCH,B0100,110112.69301292277,0.0,10.0
20.0,A0200,SEARCH,B0100,109386.68123639624,0.0,10.0
20.0,B0100,SEARCH,A0100,110112.69301292277,0.0,10.0
20.0,B0200,SEARCH,A0100,109211.80031969104,0.0,10.0
22.0,A0100,SEARCH,B0100,109127.39809603457,0.0,10.0
22.0,A0200,SEARCH,B0100,108258.31855416196,0.0,10.0
