time,agent_id,x,y,z,vx,vy,vz
0.2,A0100,-60166.8030732257,-0.0006987838496570475,5812.601336616401,274.3918851149298,0.029456492200870654,-1.44882000562321
0.2,A0200,-60165.69345849227,2792.6176647412394,5812.026799990774,274.92036637934393,0.04374018592231305,-1.1604819055624742
0.2,B0100,60171.698823740924,0.005890804593946086,5812.677667963948,-274.35143443016284,0.11150858118736338,-0.2932342951408624
0.2,B0200,60171.74554809417,540.2370511106383,5812.547338781173,-274.3919254189627,-0.029509582170975497,-1.4489721339958037
0.4,A0100,-60112.01260914067,0.021193223881709855,5812.769741648281,273.3865172962244,0.1307188079429384,-1.6189817643789601
0.4,A0200,-60110.66218408053,2792.6048492421287,5812.315059834389,275.3019797951573,0.23159497445483967,-0.705421944687539
0.4,B0100,60116.81290955686,0.02206176153049455,5812.850930570894,-274.5656007173503,-0.15191209360340946,-3.916779242526216
0.4,B0200,60116.955068576746,540.2234870495377,5812.7157028685615,-273.386601119085,-0.13079041522488272,-1.6192635406376725
0.6000000000000001,A0100,-60057.40147479046,0.04684112303584698,5812.966645537217,272.8358065828441,0.17424905254995643,-1.7296359963073578
0.6000000000000001,A0200,-60055.60280862232,2792.6210156723755,5812.890083996917,275.22247610874774,0.19633564237470486,1.6493067782426696
0.6000000000000001,B0100,60061.83644931636,-0.06987634991310188,5811.878950486142,-275.13002232260754,-0.5969661021097679,-11.517234615044146
0.6000000000000001,B0200,60062.34390935271,540.2061373543911,5812.912542884365,-272.8359306553384,-0.17434500318206456,-1.7300248901651156
0.8,A0100,-60002.92578481817,0.08986343728247448,5813.209195740925,271.8064603363489,0.2012780066448137,-0.5292696571583372
0.8,A0200,-60000.57098816401,2792.5523694591648,5813.928243297858,275.26911452386514,-0.36810028005584516,3.1384268480736313
0.8,B0100,60006.71538129484,-0.08075922222997178,5809.181450318356,-275.7769749329266,0.8666162015998937,-20.47644522423135
