time,agent_id,x,y,z,vx,vy,vz
0.2,A0100,-60166.8030732257,-0.0006987838496570475,5812.601336616401,274.3918851149298,0.029456492200870654,-1.44882000562321
0.2,A0200,-60165.69345849227,2792.6176647412394,5812.026799990774,274.92036637934393,0.04374018592231305,-1.1604819055624742
0.2,B0100,60171.70449929377,0.0006926547466719057,5812.570525259249,-274.3919254189629,-0.029509582170824923,-1.4489721339958135
0.2,B0200,60171.739873331906,540.2422593200063,5812.6544810393025,-274.35143443016284,0.11150858118748534,-0.2932342951409274
0.4,A0100,-60112.01260914067,0.021193223881709855,5812.769741648281,273.3865172962244,0.1307188079429384,-1.6189817643789601
0.4,A0200,-60110.66218408053,2792.6048492421287,5812.315059834389,275.3019797951573,0.23159497445483967,-0.705421944687539
0.4,B0100,60116.91402246947,-0.021212131447100546,5812.738887824355,-273.38660111908507,-0.13079041522456086,-1.619263540637575
0.4,B0200,60116.85396224207,540.266785925076,5812.827741898465,-274.5656007173505,-0.15191209360327898,-3.9167792425262506
0.6000000000000001,A0100,-60057.40147479046,0.04684112303584698,5812.966645537217,272.8358065828441,0.17424905254995643,-1.7296359963073578
0.6000000000000001,A0200,-60055.60280862232,2792.6210156723755,5812.890083996917,275.22247610874774,0.19633564237470486,1.6493067782426696
0.6000000000000001,B0100,60062.30286651544,-0.046877746121026576,5812.935725994164,-272.8359306553386,-0.17434500318157845,-1.7300248901651132
0.6000000000000001,B0200,60061.87748865697,540.183118917801,5811.855769351434,-275.13002232260754,-0.5969661021095551,-11.517234615044567
0.8,A0100,-60002.92578481817,0.08986343728247448,5813.209195740925,271.8064603363489,0.2012780066448137,-0.5292696571583372
0.8,A0200,-60000.57098816401,2792.5523694591648,5813.928243297858,275.26911452386514,-0.36810028005584516,3.1384268480736313
0.8,B0100,60007.82714720255,-0.08992445269177551,5813.178190075847,-271.8066223848417,-0.20141029039350605,-0.5297566978918185
